vehicle_id,driver_id,make,model,year,licence_plate,color,is_active
2024,2024,Ford,Corolla,2024,DA02024,White,True
2025,2025,Toyota,Corolla,2019,DA02025,Blue,True
2026,2026,Hyundai,Focus,2020,DA02026,Silver,True
2027,2027,Ford,Civic,2021,DA02027,Blue,True
2028,2028,Ford,Corolla,2020,DA02028,White,True
2029,2029,Honda,Elantra,2024,DA02029,White,False
2030,2030,Toyota,Civic,2016,DA02030,Blue,True
2031,2031,Honda,Corolla,2015,DA02031,White,False
2032,2032,Toyota,Focus,2021,DA02032,Silver,True
2033,2033,Honda,Corolla,2023,DA02033,Blue,True
2034,2034,Hyundai,Civic,2016,DA02034,Blue,False
2035,2035,Toyota,Corolla,2021,DA02035,Silver,True
2036,2036,Hyundai,Focus,2023,DA02036,Black,True
2037,2037,Ford,Civic,2023,DA02037,Silver,False
2038,2038,Hyundai,Elantra,2018,DA02038,Silver,False
2039,2039,Toyota,Focus,2024,DA02039,Blue,True
2040,2040,Toyota,Elantra,2018,DA02040,White,True
2041,2041,Ford,Focus,2021,DA02041,White,True
2042,2042,Honda,Elantra,2021,DA02042,Black,True
2043,2043,Honda,Corolla,2020,DA02043,White,True
2044,2044,Toyota,Elantra,2024,DA02044,White,True
2045,2045,Toyota,Civic,2023,DA02045,White,True
2046,2046,Toyota,Corolla,2015,DA02046,Silver,False
2047,2047,Honda,Elantra,2016,DA02047,Black,True
2048,2048,Toyota,Focus,2022,DA02048,Blue,True
2049,2049,Ford,Elantra,2017,DA02049,White,True
2050,2050,Honda,Civic,2024,DA02050,Silver,True
2051,2051,Hyundai,Elantra,2023,DA02051,Silver,True
2052,2052,Honda,Focus,2021,DA02052,Silver,True
2053,2053,Honda,Focus,2019,DA02053,Blue,True
2054,2054,Hyundai,Corolla,2018,DA02054,White,True
2055,2055,Toyota,Corolla,2015,DA02055,Silver,True
2056,2056,Hyundai,Elantra,2017,DA02056,White,True
2057,2057,Honda,Focus,2018,DA02057,Black,True
2058,2058,Honda,Civic,2024,DA02058,Silver,False
2059,2059,Toyota,Civic,2016,DA02059,White,True
2060,2060,Honda,Civic,2022,DA02060,Black,True
2061,2061,Ford,Civic,2019,DA02061,Blue,True
2062,2062,Hyundai,Corolla,2022,DA02062,Black,True
2063,2063,Ford,Corolla,2022,DA02063,White,True
2064,2064,Hyundai,Focus,2016,DA02064,Silver,True
2065,2065,Honda,Focus,2020,DA02065,Silver,True
2066,2066,Honda,Corolla,2017,DA02066,Silver,True
2067,2067,Hyundai,Elantra,2015,DA02067,Black,True
2068,2068,Ford,Civic,2024,DA02068,Black,True
2069,2069,Hyundai,Civic,2024,DA02069,White,True
2070,2070,Toyota,Focus,2016,DA02070,Silver,True
2071,2071,Ford,Focus,2015,DA02071,Black,True
2072,2072,Hyundai,Focus,2021,DA02072,Black,True
2073,2073,Hyundai,Focus,2019,DA02073,Silver,True
2074,2074,Ford,Elantra,2024,DA02074,Blue,True
2075,2075,Ford,Focus,2021,DA02075,Black,True
2076,2076,Ford,Civic,2015,DA02076,Black,True
2077,2077,Ford,Corolla,2017,DA02077,Black,True
2078,2078,Toyota,Civic,2020,DA02078,Black,True
2079,2079,Honda,Focus,2017,DA02079,Black,True
2080,2080,Toyota,Elantra,2017,DA02080,White,False
2081,2081,Ford,Corolla,2019,DA02081,White,True
2082,2082,Honda,Focus,2016,DA02082,Silver,True
2083,2083,Hyundai,Corolla,2019,DA02083,Black,True
2084,2084,Honda,Elantra,2017,DA02084,White,False
2085,2085,Hyundai,Corolla,2020,DA02085,Blue,True
2086,2086,Honda,Elantra,2016,DA02086,Blue,True
2087,2087,Hyundai,Focus,2018,DA02087,Silver,True
2088,2088,Honda,Focus,2023,DA02088,Silver,True
2089,2089,Ford,Focus,2024,DA02089,Silver,True
2090,2090,Ford,Civic,2019,DA02090,White,True
2091,2091,Toyota,Focus,2018,DA02091,Blue,True
2092,2092,Ford,Corolla,2015,DA02092,Silver,True
2093,2093,Hyundai,Civic,2021,DA02093,Silver,True
2094,2094,Ford,Focus,2017,DA02094,Silver,True
2095,2095,Toyota,Elantra,2024,DA02095,White,True
2096,2096,Hyundai,Focus,2022,DA02096,Black,True
2097,2097,Ford,Civic,2023,DA02097,Black,True
2098,2098,Honda,Focus,2023,DA02098,Silver,True
2099,2099,Ford,Civic,2020,DA02099,White,True
2100,2100,Hyundai,Focus,2018,DA02100,Blue,False
2101,2101,Ford,Elantra,2021,DA02101,Black,True
2102,2102,Ford,Elantra,2023,DA02102,White,True
2103,2103,Toyota,Focus,2016,DA02103,White,True
2104,2104,Toyota,Corolla,2022,DA02104,Silver,True
2105,2105,Hyundai,Civic,2016,DA02105,Silver,True
2106,2106,Ford,Civic,2018,DA02106,White,True
2107,2107,Honda,Elantra,2023,DA02107,White,True
2108,2108,Honda,Civic,2016,DA02108,Black,True
2109,2109,Ford,Civic,2019,DA02109,Blue,False
2110,2110,Ford,Corolla,2019,DA02110,White,False
2111,2111,Hyundai,Elantra,2021,DA02111,White,True
2112,2112,Toyota,Elantra,2021,DA02112,Black,True
2113,2113,Ford,Elantra,2022,DA02113,White,True
2114,2114,Toyota,Focus,2020,DA02114,Silver,True
2115,2115,Honda,Elantra,2017,DA02115,White,True
2116,2116,Honda,Civic,2017,DA02116,Black,True
2117,2117,Toyota,Civic,2015,DA02117,White,True
2118,2118,Hyundai,Corolla,2023,DA02118,Black,True
2119,2119,Hyundai,Elantra,2023,DA02119,Black,True
2120,2120,Hyundai,Elantra,2015,DA02120,Blue,True
2121,2121,Hyundai,Focus,2018,DA02121,White,True
2122,2122,Hyundai,Focus,2015,DA02122,White,True
2123,2123,Toyota,Corolla,2022,DA02123,White,True
2124,2124,Toyota,Civic,2019,DA02124,Black,True
2125,2125,Honda,Corolla,2019,DA02125,Blue,True
2126,2126,Ford,Elantra,2018,DA02126,Silver,True
2127,2127,Ford,Corolla,2022,DA02127,White,True
2128,2128,Toyota,Civic,2020,DA02128,White,True
2129,2129,Ford,Focus,2024,DA02129,Blue,True
2130,2130,Toyota,Civic,2018,DA02130,White,True
2131,2131,Toyota,Corolla,2015,DA02131,Black,True
2132,2132,Honda,Elantra,2023,DA02132,Blue,False
2133,2133,Toyota,Elantra,2018,DA02133,Silver,True
2134,2134,Ford,Focus,2020,DA02134,Black,True
2135,2135,Toyota,Elantra,2021,DA02135,Black,True
2136,2136,Hyundai,Elantra,2017,DA02136,Silver,True
2137,2137,Hyundai,Elantra,2022,DA02137,Black,True
2138,2138,Toyota,Civic,2015,DA02138,Black,False
2139,2139,Honda,Elantra,2019,DA02139,Black,True
2140,2140,Ford,Elantra,2019,DA02140,Silver,True
2141,2141,Ford,Corolla,2020,DA02141,White,True
2142,2142,Honda,Civic,2022,DA02142,Blue,True
2143,2143,Toyota,Civic,2020,DA02143,White,True
2144,2144,Ford,Elantra,2020,DA02144,Blue,True
2145,2145,Honda,Elantra,2018,DA02145,Silver,True
2146,2146,Ford,Civic,2024,DA02146,Black,False
2147,2147,Toyota,Civic,2017,DA02147,Silver,True
2148,2148,Toyota,Corolla,2022,DA02148,Blue,True
2149,2149,Toyota,Elantra,2021,DA02149,White,True
2150,2150,Ford,Elantra,2023,DA02150,Blue,True
2151,2151,Toyota,Civic,2017,DA02151,Silver,True
2152,2152,Honda,Civic,2022,DA02152,White,True
2153,2153,Hyundai,Focus,2017,DA02153,Black,True
2154,2154,Ford,Civic,2019,DA02154,Blue,True
2155,2155,Toyota,Corolla,2021,DA02155,Blue,True
2156,2156,Toyota,Elantra,2023,DA02156,Silver,True
2157,2157,Toyota,Corolla,2021,DA02157,White,True
2158,2158,Honda,Elantra,2024,DA02158,Silver,True
2159,2159,Ford,Focus,2015,DA02159,Blue,True
2160,2160,Honda,Corolla,2015,DA02160,Blue,False
2161,2161,Honda,Focus,2017,DA02161,Silver,True
2162,2162,Hyundai,Civic,2019,DA02162,Blue,True
2163,2163,Honda,Focus,2019,DA02163,Silver,True
2164,2164,Hyundai,Corolla,2019,DA02164,Blue,True
2165,2165,Ford,Elantra,2020,DA02165,Black,True
2166,2166,Toyota,Civic,2016,DA02166,Silver,True
2167,2167,Honda,Civic,2023,DA02167,Black,True
2168,2168,Ford,Civic,2017,DA02168,White,True
2169,2169,Hyundai,Elantra,2015,DA02169,White,True
2170,2170,Honda,Focus,2016,DA02170,Black,True
2171,2171,Ford,Corolla,2017,DA02171,Silver,True
2172,2172,Ford,Focus,2022,DA02172,Black,True
2173,2173,Hyundai,Elantra,2023,DA02173,Black,False
2174,2174,Toyota,Corolla,2017,DA02174,Silver,True
2175,2175,Hyundai,Corolla,2015,DA02175,Black,True
2176,2176,Ford,Corolla,2018,DA02176,Blue,True
2177,2177,Ford,Focus,2019,DA02177,Silver,True
2178,2178,Toyota,Elantra,2018,DA02178,White,False
2179,2179,Hyundai,Focus,2019,DA02179,Blue,True
2180,2180,Hyundai,Civic,2020,DA02180,Black,True
2181,2181,Ford,Focus,2016,DA02181,Blue,True
2182,2182,Hyundai,Focus,2017,DA02182,Black,True
2183,2183,Hyundai,Civic,2016,DA02183,Blue,True
2184,2184,Ford,Elantra,2017,DA02184,White,True
2185,2185,Honda,Focus,2020,DA02185,White,True
2186,2186,Hyundai,Focus,2016,DA02186,Blue,True
2187,2187,Ford,Civic,2023,DA02187,Black,True
2188,2188,Ford,Civic,2015,DA02188,Silver,True
2189,2189,Toyota,Focus,2017,DA02189,Black,True
2190,2190,Hyundai,Elantra,2016,DA02190,Black,True
2191,2191,Hyundai,Elantra,2020,DA02191,Black,True
2192,2192,Toyota,Elantra,2015,DA02192,Blue,True
2193,2193,Toyota,Focus,2022,DA02193,Silver,True
2194,2194,Toyota,Elantra,2022,DA02194,Black,True
2195,2195,Ford,Elantra,2022,DA02195,Black,True
2196,2196,Hyundai,Elantra,2022,DA02196,Silver,True
2197,2197,Hyundai,Corolla,2015,DA02197,White,True
2198,2198,Ford,Corolla,2023,DA02198,Silver,True
2199,2199,Ford,Civic,2016,DA02199,Silver,True
2200,2200,Ford,Civic,2020,DA02200,Black,True
2201,2201,Ford,Civic,2016,DA02201,Black,True
2202,2202,Hyundai,Elantra,2018,DA02202,Silver,True
2203,2203,Toyota,Focus,2016,DA02203,Silver,True
2204,2204,Hyundai,Elantra,2022,DA02204,Silver,True
2205,2205,Toyota,Elantra,2024,DA02205,Silver,True
2206,2206,Honda,Corolla,2016,DA02206,White,True
2207,2207,Ford,Corolla,2021,DA02207,White,True
2208,2208,Hyundai,Focus,2022,DA02208,Black,True
2209,2209,Ford,Elantra,2015,DA02209,Black,True
2210,2210,Ford,Focus,2016,DA02210,White,True
2211,2211,Ford,Civic,2017,DA02211,White,True
2212,2212,Hyundai,Corolla,2015,DA02212,White,True
2213,2213,Ford,Elantra,2021,DA02213,Black,True
2214,2214,Hyundai,Corolla,2021,DA02214,White,True
2215,2215,Honda,Corolla,2020,DA02215,Silver,True
2216,2216,Hyundai,Corolla,2016,DA02216,Black,True
2217,2217,Ford,Corolla,2017,DA02217,Blue,True
2218,2218,Honda,Civic,2021,DA02218,Blue,True
2219,2219,Ford,Civic,2020,DA02219,Blue,True
2220,2220,Toyota,Corolla,2022,DA02220,Silver,True
2221,2221,Hyundai,Focus,2020,DA02221,Black,True
2222,2222,Honda,Civic,2021,DA02222,White,True
2223,2223,Toyota,Elantra,2015,DA02223,Silver,True
2224,2224,Hyundai,Elantra,2017,DA02224,Silver,True
2225,2225,Toyota,Civic,2021,DA02225,White,True
2226,2226,Toyota,Civic,2019,DA02226,Blue,True
2227,2227,Honda,Corolla,2018,DA02227,Blue,True
2228,2228,Hyundai,Civic,2023,DA02228,Blue,True
2229,2229,Toyota,Focus,2017,DA02229,Silver,True
2230,2230,Ford,Focus,2018,DA02230,Black,False
2231,2231,Honda,Corolla,2017,DA02231,Black,False
2232,2232,Honda,Elantra,2022,DA02232,Silver,True
2233,2233,Toyota,Corolla,2020,DA02233,Silver,True
2234,2234,Toyota,Corolla,2016,DA02234,Black,True
2235,2235,Toyota,Corolla,2019,DA02235,White,False
2236,2236,Hyundai,Civic,2019,DA02236,White,True
2237,2237,Ford,Focus,2020,DA02237,Black,True
2238,2238,Honda,Elantra,2020,DA02238,Blue,True
2239,2239,Toyota,Elantra,2019,DA02239,Silver,True
2240,2240,Hyundai,Focus,2023,DA02240,White,True
2241,2241,Honda,Elantra,2019,DA02241,White,True
2242,2242,Toyota,Focus,2021,DA02242,Silver,True
2243,2243,Toyota,Elantra,2019,DA02243,White,True
2244,2244,Ford,Civic,2021,DA02244,Blue,True
2245,2245,Honda,Focus,2020,DA02245,Black,True
2246,2246,Hyundai,Civic,2016,DA02246,White,True
2247,2247,Ford,Civic,2023,DA02247,Black,True
2248,2248,Hyundai,Civic,2022,DA02248,Blue,True
2249,2249,Toyota,Civic,2024,DA02249,Blue,True
2250,2250,Honda,Elantra,2017,DA02250,Black,True
2251,2251,Ford,Elantra,2017,DA02251,Black,True
2252,2252,Hyundai,Corolla,2016,DA02252,Silver,False
2253,2253,Toyota,Corolla,2019,DA02253,Silver,True
2254,2254,Ford,Focus,2015,DA02254,Silver,True
2255,2255,Hyundai,Focus,2017,DA02255,Blue,True
2256,2256,Hyundai,Corolla,2019,DA02256,Blue,True
2257,2257,Honda,Elantra,2018,DA02257,Black,True
2258,2258,Hyundai,Civic,2021,DA02258,Black,True
2259,2259,Hyundai,Corolla,2015,DA02259,White,True
2260,2260,Ford,Focus,2022,DA02260,Black,True
2261,2261,Toyota,Elantra,2022,DA02261,White,True
2262,2262,Honda,Civic,2019,DA02262,White,True
2263,2263,Toyota,Focus,2015,DA02263,Blue,True
2264,2264,Toyota,Corolla,2021,DA02264,Blue,True
2265,2265,Honda,Civic,2022,DA02265,Black,True
2266,2266,Honda,Focus,2017,DA02266,Blue,True
2267,2267,Honda,Focus,2017,DA02267,Silver,True
2268,2268,Hyundai,Focus,2024,DA02268,White,True
2269,2269,Honda,Focus,2022,DA02269,Black,True
2270,2270,Ford,Civic,2015,DA02270,Silver,True
2271,2271,Ford,Corolla,2019,DA02271,Black,True
2272,2272,Ford,Focus,2021,DA02272,Silver,True
2273,2273,Hyundai,Corolla,2024,DA02273,Blue,False
2274,2274,Toyota,Civic,2017,DA02274,Black,True
2275,2275,Honda,Focus,2022,DA02275,Silver,True
2276,2276,Hyundai,Focus,2024,DA02276,Blue,True
2277,2277,Hyundai,Elantra,2020,DA02277,Blue,True
2278,2278,Hyundai,Elantra,2021,DA02278,Blue,True
2279,2279,Ford,Civic,2018,DA02279,Silver,True
2280,2280,Toyota,Elantra,2024,DA02280,Silver,True
2281,2281,Honda,Corolla,2019,DA02281,White,True
2282,2282,Hyundai,Focus,2020,DA02282,White,True
2283,2283,Ford,Focus,2017,DA02283,Black,True
2284,2284,Toyota,Civic,2015,DA02284,Silver,True
2285,2285,Honda,Focus,2024,DA02285,Black,True
2286,2286,Ford,Civic,2024,DA02286,White,True
2287,2287,Toyota,Focus,2021,DA02287,Black,True
2288,2288,Toyota,Corolla,2022,DA02288,Blue,True
2289,2289,Hyundai,Civic,2015,DA02289,Silver,True
2290,2290,Honda,Focus,2016,DA02290,Black,True
2291,2291,Hyundai,Focus,2015,DA02291,Silver,False
2292,2292,Honda,Focus,2019,DA02292,Silver,True
2293,2293,Hyundai,Focus,2015,DA02293,White,True
2294,2294,Ford,Corolla,2017,DA02294,Black,True
2295,2295,Ford,Focus,2015,DA02295,White,True
2296,2296,Toyota,Corolla,2016,DA02296,Silver,True
2297,2297,Ford,Focus,2024,DA02297,White,True
2298,2298,Toyota,Elantra,2016,DA02298,Blue,True
2299,2299,Ford,Corolla,2021,DA02299,Black,True
2300,2300,Toyota,Civic,2022,DA02300,Black,True
2301,2301,Toyota,Corolla,2017,DA02301,Silver,True
2302,2302,Honda,Elantra,2016,DA02302,Silver,True
2303,2303,Toyota,Elantra,2024,DA02303,White,True
2304,2304,Hyundai,Focus,2016,DA02304,Silver,True
2305,2305,Toyota,Civic,2016,DA02305,Silver,True
2306,2306,Hyundai,Elantra,2017,DA02306,Blue,True
2307,2307,Hyundai,Corolla,2022,DA02307,Black,True
2308,2308,Ford,Corolla,2023,DA02308,Silver,True
2309,2309,Honda,Focus,2020,DA02309,Blue,True
2310,2310,Honda,Civic,2018,DA02310,Black,True
2311,2311,Honda,Civic,2017,DA02311,Silver,True
2312,2312,Hyundai,Elantra,2021,DA02312,White,True
2313,2313,Toyota,Corolla,2021,DA02313,White,False
2314,2314,Honda,Focus,2019,DA02314,Black,True
2315,2315,Toyota,Civic,2019,DA02315,Blue,True
2316,2316,Honda,Civic,2020,DA02316,Silver,True
2317,2317,Ford,Focus,2022,DA02317,Silver,True
2318,2318,Honda,Elantra,2015,DA02318,Black,True
2319,2319,Toyota,Corolla,2018,DA02319,Silver,True
2320,2320,Honda,Elantra,2024,DA02320,Silver,False
2321,2321,Hyundai,Focus,2016,DA02321,Black,True
2322,2322,Hyundai,Focus,2021,DA02322,Silver,True
2323,2323,Ford,Focus,2019,DA02323,White,True
2324,2324,Hyundai,Civic,2017,DA02324,White,True
2325,2325,Ford,Elantra,2024,DA02325,Black,True
2326,2326,Toyota,Elantra,2018,DA02326,Black,True
2327,2327,Toyota,Elantra,2017,DA02327,Silver,True
2328,2328,Ford,Elantra,2018,DA02328,Blue,True
2329,2329,Hyundai,Corolla,2016,DA02329,White,True
2330,2330,Hyundai,Corolla,2023,DA02330,Blue,True
2331,2331,Hyundai,Focus,2019,DA02331,Blue,False
2332,2332,Toyota,Corolla,2016,DA02332,Silver,True
2333,2333,Ford,Corolla,2024,DA02333,White,True
2334,2334,Honda,Elantra,2017,DA02334,White,True
2335,2335,Toyota,Focus,2021,DA02335,Silver,True
2336,2336,Hyundai,Civic,2019,DA02336,Black,True
2337,2337,Hyundai,Focus,2019,DA02337,Blue,True
2338,2338,Toyota,Elantra,2019,DA02338,Black,True
2339,2339,Ford,Elantra,2023,DA02339,White,True
2340,2340,Honda,Focus,2019,DA02340,White,True
2341,2341,Ford,Civic,2021,DA02341,Silver,True
2342,2342,Honda,Corolla,2024,DA02342,Blue,False
2343,2343,Honda,Elantra,2018,DA02343,White,True
2344,2344,Toyota,Corolla,2024,DA02344,Silver,True
2345,2345,Hyundai,Focus,2020,DA02345,Silver,True
2346,2346,Hyundai,Civic,2018,DA02346,Black,True
2347,2347,Hyundai,Elantra,2020,DA02347,White,True
2348,2348,Ford,Civic,2017,DA02348,Blue,True
2349,2349,Ford,Corolla,2022,DA02349,Blue,True
2350,2350,Ford,Civic,2016,DA02350,Silver,True
2351,2351,Honda,Elantra,2019,DA02351,Silver,True
2352,2352,Hyundai,Corolla,2024,DA02352,Black,True
2353,2353,Ford,Focus,2015,DA02353,Black,True
2354,2354,Hyundai,Civic,2023,DA02354,White,True
2355,2355,Toyota,Elantra,2016,DA02355,Blue,True
2356,2356,Ford,Corolla,2023,DA02356,Silver,True
2357,2357,Honda,Elantra,2016,DA02357,Black,True
2358,2358,Ford,Civic,2017,DA02358,Silver,True
2359,2359,Toyota,Elantra,2019,DA02359,Silver,True
2360,2360,Ford,Elantra,2018,DA02360,Blue,True
2361,2361,Honda,Elantra,2015,DA02361,Silver,True
2362,2362,Honda,Corolla,2022,DA02362,Black,True
2363,2363,Honda,Focus,2015,DA02363,Blue,True
2364,2364,Honda,Civic,2017,DA02364,Black,True
2365,2365,Honda,Focus,2023,DA02365,Black,True
2366,2366,Hyundai,Focus,2016,DA02366,Blue,True
2367,2367,Ford,Focus,2017,DA02367,Silver,False
2368,2368,Ford,Elantra,2017,DA02368,White,True
2369,2369,Ford,Civic,2024,DA02369,Silver,True
2370,2370,Ford,Corolla,2017,DA02370,White,True
2371,2371,Hyundai,Civic,2017,DA02371,Silver,True
2372,2372,Ford,Focus,2023,DA02372,Silver,True
2373,2373,Ford,Corolla,2017,DA02373,Black,True
2374,2374,Hyundai,Corolla,2024,DA02374,Black,True
2375,2375,Hyundai,Elantra,2018,DA02375,White,True
2376,2376,Honda,Elantra,2015,DA02376,Blue,True
2377,2377,Honda,Corolla,2015,DA02377,Black,True
2378,2378,Hyundai,Civic,2024,DA02378,Silver,True
2379,2379,Ford,Elantra,2021,DA02379,White,True
2380,2380,Ford,Civic,2021,DA02380,Blue,True
2381,2381,Ford,Elantra,2022,DA02381,Silver,True
2382,2382,Hyundai,Corolla,2022,DA02382,Silver,True
2383,2383,Toyota,Corolla,2015,DA02383,White,True
2384,2384,Honda,Elantra,2015,DA02384,White,True
2385,2385,Hyundai,Civic,2022,DA02385,Silver,True
2386,2386,Ford,Civic,2020,DA02386,White,True
2387,2387,Toyota,Elantra,2020,DA02387,Silver,True
2388,2388,Hyundai,Elantra,2016,DA02388,Blue,True
2389,2389,Ford,Elantra,2015,DA02389,Black,True
2390,2390,Ford,Civic,2015,DA02390,Silver,True
2391,2391,Honda,Elantra,2015,DA02391,White,True
2392,2392,Hyundai,Civic,2024,DA02392,Silver,True
2393,2393,Hyundai,Focus,2020,DA02393,Black,True
2394,2394,Toyota,Elantra,2015,DA02394,Blue,True
2395,2395,Ford,Civic,2022,DA02395,Black,True
2396,2396,Ford,Corolla,2019,DA02396,Blue,True
2397,2397,Ford,Focus,2020,DA02397,White,True
2398,2398,Ford,Civic,2017,DA02398,Blue,True
2399,2399,Honda,Civic,2016,DA02399,Silver,True
2400,2400,Toyota,Corolla,2015,DA02400,White,True
2401,2401,Honda,Civic,2016,DA02401,Blue,True
2402,2402,Ford,Civic,2020,DA02402,White,True
2403,2403,Honda,Focus,2020,DA02403,Black,True
2404,2404,Hyundai,Civic,2022,DA02404,Black,True
2405,2405,Honda,Elantra,2021,DA02405,Blue,True
2406,2406,Toyota,Civic,2021,DA02406,Black,True
2407,2407,Ford,Civic,2021,DA02407,Silver,False
2408,2408,Toyota,Civic,2023,DA02408,White,True
2409,2409,Ford,Civic,2016,DA02409,Silver,True
2410,2410,Toyota,Elantra,2024,DA02410,Black,True
2411,2411,Honda,Focus,2018,DA02411,Black,True
2412,2412,Honda,Focus,2021,DA02412,Black,True
2413,2413,Ford,Corolla,2017,DA02413,Silver,True
2414,2414,Toyota,Civic,2018,DA02414,Silver,False
2415,2415,Toyota,Corolla,2021,DA02415,White,True
2416,2416,Hyundai,Focus,2023,DA02416,White,True
2417,2417,Honda,Elantra,2018,DA02417,White,True
2418,2418,Hyundai,Focus,2021,DA02418,Black,True
2419,2419,Hyundai,Focus,2020,DA02419,Blue,True
2420,2420,Ford,Elantra,2015,DA02420,White,True
2421,2421,Ford,Elantra,2024,DA02421,Blue,True
2422,2422,Toyota,Corolla,2018,DA02422,Silver,True
2423,2423,Ford,Corolla,2015,DA02423,Blue,True
2424,2424,Ford,Focus,2022,DA02424,Silver,True
2425,2425,Toyota,Corolla,2018,DA02425,Black,True
2426,2426,Hyundai,Civic,2019,DA02426,Blue,True
2427,2427,Toyota,Corolla,2023,DA02427,Blue,False
2428,2428,Toyota,Civic,2023,DA02428,White,True
2429,2429,Toyota,Civic,2023,DA02429,Black,True
2430,2430,Toyota,Corolla,2022,DA02430,Black,True
2431,2431,Toyota,Focus,2022,DA02431,Black,True
2432,2432,Ford,Focus,2019,DA02432,Silver,True
2433,2433,Honda,Corolla,2020,DA02433,Blue,True
2434,2434,Toyota,Civic,2024,DA02434,Silver,False
2435,2435,Toyota,Civic,2024,DA02435,Silver,True
2436,2436,Honda,Elantra,2020,DA02436,White,False
2437,2437,Ford,Focus,2016,DA02437,Silver,True
2438,2438,Honda,Civic,2015,DA02438,Black,True
2439,2439,Hyundai,Elantra,2019,DA02439,Black,True
2440,2440,Hyundai,Elantra,2017,DA02440,White,True
2441,2441,Ford,Focus,2021,DA02441,White,False
2442,2442,Ford,Corolla,2020,DA02442,Silver,True
2443,2443,Toyota,Civic,2022,DA02443,White,True
2444,2444,Hyundai,Civic,2024,DA02444,Black,True
2445,2445,Hyundai,Elantra,2018,DA02445,Black,True
2446,2446,Honda,Focus,2018,DA02446,Blue,True
2447,2447,Ford,Corolla,2018,DA02447,Silver,True
2448,2448,Ford,Civic,2020,DA02448,Black,True
2449,2449,Ford,Civic,2015,DA02449,Blue,True
2450,2450,Hyundai,Elantra,2017,DA02450,White,True
2451,2451,Toyota,Civic,2023,DA02451,White,True
2452,2452,Toyota,Elantra,2021,DA02452,Black,True
2453,2453,Ford,Focus,2023,DA02453,Blue,True
2454,2454,Toyota,Focus,2017,DA02454,Silver,True
2455,2455,Hyundai,Elantra,2021,DA02455,Blue,True
2456,2456,Honda,Corolla,2020,DA02456,Silver,True
2457,2457,Hyundai,Civic,2022,DA02457,Black,True
2458,2458,Hyundai,Corolla,2022,DA02458,White,True
2459,2459,Toyota,Focus,2022,DA02459,Black,True
2460,2460,Toyota,Elantra,2021,DA02460,White,True
2461,2461,Hyundai,Corolla,2022,DA02461,White,True
2462,2462,Toyota,Focus,2017,DA02462,Blue,True
2463,2463,Ford,Focus,2021,DA02463,Black,True
2464,2464,Hyundai,Focus,2023,DA02464,White,True
2465,2465,Toyota,Civic,2018,DA02465,White,True
2466,2466,Ford,Focus,2017,DA02466,Black,True
2467,2467,Ford,Corolla,2019,DA02467,Silver,True
2468,2468,Ford,Civic,2019,DA02468,Silver,True
2469,2469,Ford,Civic,2019,DA02469,Silver,True
2470,2470,Toyota,Elantra,2018,DA02470,Black,True
2471,2471,Hyundai,Focus,2016,DA02471,Blue,False
2472,2472,Toyota,Corolla,2018,DA02472,Blue,True
2473,2473,Ford,Elantra,2019,DA02473,White,True
2474,2474,Toyota,Elantra,2021,DA02474,Black,True
2475,2475,Toyota,Focus,2021,DA02475,Black,True
2476,2476,Toyota,Elantra,2015,DA02476,Black,True
2477,2477,Honda,Focus,2017,DA02477,Black,True
2478,2478,Honda,Civic,2023,DA02478,Blue,True
2479,2479,Honda,Corolla,2021,DA02479,Blue,True
2480,2480,Hyundai,Elantra,2018,DA02480,Silver,True
2481,2481,Hyundai,Civic,2016,DA02481,Silver,True
2482,2482,Toyota,Focus,2023,DA02482,Silver,True
2483,2483,Toyota,Focus,2021,DA02483,Silver,False
2484,2484,Hyundai,Corolla,2016,DA02484,White,True
2485,2485,Ford,Corolla,2021,DA02485,Black,True
2486,2486,Hyundai,Elantra,2015,DA02486,Blue,True
2487,2487,Hyundai,Corolla,2015,DA02487,Black,True
2488,2488,Ford,Focus,2019,DA02488,Blue,False
2489,2489,Honda,Corolla,2020,DA02489,Black,True
2490,2490,Hyundai,Corolla,2019,DA02490,Black,True
2491,2491,Toyota,Focus,2018,DA02491,Blue,True
2492,2492,Ford,Elantra,2024,DA02492,Black,True
2493,2493,Honda,Corolla,2015,DA02493,Silver,True
2494,2494,Toyota,Elantra,2021,DA02494,White,True
2495,2495,Toyota,Focus,2021,DA02495,Blue,True
2496,2496,Toyota,Civic,2021,DA02496,Black,True
2497,2497,Toyota,Elantra,2016,DA02497,White,True
2498,2498,Hyundai,Focus,2018,DA02498,Blue,True
2499,2499,Toyota,Focus,2020,DA02499,Black,True
2500,2500,Toyota,Elantra,2023,DA02500,Silver,True
2501,2501,Honda,Elantra,2019,DA02501,White,True
2502,2502,Toyota,Corolla,2020,DA02502,Black,True
2503,2503,Hyundai,Civic,2023,DA02503,Black,True
2504,2504,Toyota,Focus,2017,DA02504,Black,True
2505,2505,Honda,Corolla,2023,DA02505,Blue,True
2506,2506,Toyota,Elantra,2015,DA02506,White,True
2507,2507,Hyundai,Focus,2022,DA02507,White,True
2508,2508,Hyundai,Focus,2021,DA02508,Silver,True
2509,2509,Toyota,Focus,2020,DA02509,White,False
2510,2510,Honda,Focus,2024,DA02510,Silver,True
2511,2511,Honda,Elantra,2021,DA02511,Silver,True
2512,2512,Toyota,Corolla,2018,DA02512,Black,True
2513,2513,Ford,Focus,2020,DA02513,White,True
